created_at,id,id_string,hashtags,hashtag_count,favorited,favorite_count,retweeted,retweet_count,user_name,user_screen_name,user_id,user_id_string,user_friends_count,hashtag_list,stitchfix_boolean,stelladot_boolean
Tue Jul 25 18:14:18 +0000 2017,889911703986728961,889911703986728961,"[{'indices': [96, 106], 'text': 'trunkclub'}, {'indices': [107, 126], 'text': 'nationaltequiladay'}]",2,False,0,False,3,Âutopsia093Z12ReX??@,AlexCanalex_77,310037633,310037633,1782,"trunkclub, nationaltequiladay",False,False
Tue Jul 25 18:29:04 +0000 2017,889915419850625025,889915419850625025,"[{'indices': [57, 67], 'text': 'stitchfix'}]",1,False,0,False,1,Elizabeth Barcelos,BarcelosKnows,289777188,289777188,2321,stitchfix,True,False
Tue Jul 25 18:45:54 +0000 2017,889919656923992065,889919656923992065,"[{'indices': [10, 20], 'text': 'Sanctuary'}, {'indices': [21, 31], 'text': 'StitchFix'}, {'indices': [90, 97], 'text': 'Blouse'}, {'indices': [132, 137], 'text': 'ebay'}]",4,False,0,False,0,TheBusyBeeBoutique,busybee27502,738174428639428614,738174428639428614,1526,"Sanctuary, StitchFix, Blouse, ebay",True,False
Tue Jul 25 18:46:04 +0000 2017,889919696644055040,889919696644055040,"[{'indices': [62, 70], 'text': 'fashion'}, {'indices': [71, 77], 'text': 'style'}, {'indices': [78, 87], 'text': 'giveaway'}, {'indices': [88, 98], 'text': 'stitchfix'}]",4,False,0,False,0,Jeanna Johnson,jeannajohnson46,335282902,335282902,1987,"fashion, style, giveaway, stitchfix",True,False
Tue Jul 25 18:52:08 +0000 2017,889921224176013313,889921224176013313,"[{'indices': [15, 25], 'text': 'StitchFix'}, {'indices': [71, 76], 'text': 'Boho'}, {'indices': [124, 129], 'text': 'ebay'}]",3,False,1,False,3,TheBusyBeeBoutique,busybee27502,738174428639428614,738174428639428614,1526,"StitchFix, Boho, ebay",True,False
Tue Jul 25 19:02:36 +0000 2017,889923857162924034,889923857162924034,"[{'indices': [81, 90], 'text': 'clothing'}, {'indices': [91, 99], 'text': 'fashion'}, {'indices': [100, 116], 'text': 'subscriptionbox'}, {'indices': [117, 127], 'text': 'stitchfix'}]",4,False,0,False,149,Marcy Robison,stretchingabuck,16688896,16688896,10770,"clothing, fashion, subscriptionbox, stitchfix",True,False
Tue Jul 25 19:53:09 +0000 2017,889936579439022080,889936579439022080,"[{'indices': [52, 62], 'text': 'stitchfix'}, {'indices': [63, 76], 'text': 'bestinthebiz'}]",2,False,0,False,0,Shawn C. Burkhead,scburkhead,42274245,42274245,1954,"stitchfix, bestinthebiz",True,False
Tue Jul 25 20:48:01 +0000 2017,889950386093797376,889950386093797376,"[{'indices': [33, 43], 'text': 'StitchFix'}, {'indices': [89, 94], 'text': 'Boho'}]",2,False,0,False,3,David Disckind,david_disckind,3491476943,3491476943,3325,"StitchFix, Boho",True,False
Tue Jul 25 21:15:14 +0000 2017,889957237434834944,889957237434834944,"[{'indices': [78, 91], 'text': 'fixobsession'}, {'indices': [92, 102], 'text': 'stitchfix'}, {'indices': [103, 111], 'text': 'fashion'}]",3,False,2,False,0,Lucy Valdez,crueltyfreelucy,30861836,30861836,2611,"fixobsession, stitchfix, fashion",True,False
Tue Jul 25 22:05:32 +0000 2017,889969896083382273,889969896083382273,"[{'indices': [29, 39], 'text': 'stitchfix'}, {'indices': [40, 46], 'text': 'style'}, {'indices': [47, 55], 'text': 'fashion'}]",3,False,0,False,0,Mom Among Chaos,MomAmongChaos,882682116,882682116,1673,"stitchfix, style, fashion",True,False
Wed Jul 26 00:20:17 +0000 2017,890003804170600448,890003804170600448,"[{'indices': [22, 32], 'text': 'StitchFix'}]",1,False,1,False,0,sibylla nash,starbabyla,121877206,121877206,4436,StitchFix,True,False
Wed Jul 26 01:14:26 +0000 2017,890017432982609920,890017432982609920,"[{'indices': [104, 114], 'text': 'stitchfix'}, {'indices': [115, 130], 'text': 'juliebornstein'}, {'indices': [131, 135], 'text': 'cto'}, {'indices': [136, 140], 'text': 'ipo'}]",4,False,0,False,0,Eddie Hernandez,eddieh__,2458635216,2458635216,1866,"stitchfix, juliebornstein, cto, ipo",True,False
Wed Jul 26 02:20:06 +0000 2017,890033958712471552,890033958712471552,"[{'indices': [82, 92], 'text': 'StitchFix'}]",1,False,2,False,1,Olivia Krauth,oliviakrauth,357036849,357036849,561,StitchFix,True,False
Wed Jul 26 02:48:28 +0000 2017,890041096193093632,890041096193093632,"[{'indices': [55, 65], 'text': 'StitchFix'}, {'indices': [85, 101], 'text': 'personalstylist'}]",2,False,0,False,10,shopannies,shopannies,17798541,17798541,5130,"StitchFix, personalstylist",True,False
Wed Jul 26 04:10:12 +0000 2017,890061665097658369,890061665097658369,"[{'indices': [33, 43], 'text': 'StitchFix'}, {'indices': [89, 94], 'text': 'Boho'}]",2,False,0,False,3,eric j stevens,ejsyanks27,1546122008,1546122008,1859,"StitchFix, Boho",True,False
Wed Jul 26 13:38:32 +0000 2017,890204694051561472,890204694051561472,"[{'indices': [52, 66], 'text': 'WHATSINTHEBOX'}, {'indices': [71, 81], 'text': 'stitchfix'}]",2,False,0,False,0,PureRomanceMeghan,PRbyMeghan,312205212,312205212,2057,"WHATSINTHEBOX, stitchfix",True,False
Wed Jul 26 13:43:26 +0000 2017,890205927353315332,890205927353315332,"[{'indices': [58, 68], 'text': 'stitchfix'}, {'indices': [95, 103], 'text': 'stylist'}]",2,False,0,False,0,Shannon Kennedy,ShannonShoe11,87093252,87093252,695,"stitchfix, stylist",True,False
Wed Jul 26 14:42:13 +0000 2017,890220717639446528,890220717639446528,"[{'indices': [78, 87], 'text': 'clothing'}, {'indices': [88, 96], 'text': 'fashion'}, {'indices': [97, 113], 'text': 'subscriptionbox'}, {'indices': [114, 124], 'text': 'stitchfix'}]",4,False,0,False,229,Emma Welch,Pp7E8yS6ENSt4xU,880375670379098113,880375670379098113,62,"clothing, fashion, subscriptionbox, stitchfix",True,False
Wed Jul 26 15:02:08 +0000 2017,890225732596748288,890225732596748288,"[{'indices': [67, 77], 'text': 'stitchfix'}]",1,False,0,False,0,The Pink Envelope,ThePinkEnvelope,24335376,24335376,2204,stitchfix,True,False
Wed Jul 26 15:30:18 +0000 2017,890232818005102593,890232818005102593,"[{'indices': [69, 79], 'text': 'StitchFix'}, {'indices': [88, 104], 'text': 'juliesworldvlog'}, {'indices': [105, 114], 'text': 'plussize'}]",3,False,2,False,0,Julie Fei-Fan Balzer,BalzerDesigns,228832947,228832947,430,"StitchFix, juliesworldvlog, plussize",True,False
Wed Jul 26 15:46:24 +0000 2017,890236871695110145,890236871695110145,"[{'indices': [97, 107], 'text': 'stitchfix'}]",1,False,0,False,1,Stuck on the T,IneedTupdates,3030691511,3030691511,482,stitchfix,True,False
Wed Jul 26 16:08:52 +0000 2017,890242522857058304,890242522857058304,"[{'indices': [100, 110], 'text': 'StitchFix'}]",1,False,0,False,1,Olivia Krauth,oliviakrauth,357036849,357036849,561,StitchFix,True,False
Wed Jul 26 16:34:33 +0000 2017,890248987562913794,890248987562913794,"[{'indices': [62, 70], 'text': 'fashion'}, {'indices': [71, 77], 'text': 'style'}, {'indices': [78, 87], 'text': 'giveaway'}, {'indices': [88, 98], 'text': 'stitchfix'}]",4,False,0,False,0,Jeanna Johnson,jeannajohnson46,335282902,335282902,1987,"fashion, style, giveaway, stitchfix",True,False
Wed Jul 26 17:00:11 +0000 2017,890255440839397376,890255440839397376,"[{'indices': [15, 25], 'text': 'stitchfix'}, {'indices': [53, 67], 'text': 'microservices'}]",2,False,0,False,0,SearchMicroservices,MicroservicesTT,56368041,56368041,694,"stitchfix, microservices",True,False
Wed Jul 26 18:37:47 +0000 2017,890280001261551616,890280001261551616,"[{'indices': [33, 43], 'text': 'StitchFix'}, {'indices': [89, 94], 'text': 'Boho'}]",2,False,0,False,3,Kcscloset14,kcscloset14ebay,760711518715600896,760711518715600896,1601,"StitchFix, Boho",True,False
Wed Jul 26 19:30:31 +0000 2017,890293273448894464,890293273448894464,"[{'indices': [0, 10], 'text': 'stitchfix'}, {'indices': [45, 55], 'text': 'stitchfix'}]",2,False,0,False,0,Boutique Closet,BoutiqueCloset1,2247688214,2247688214,1177,"stitchfix, stitchfix",True,False
Wed Jul 26 21:33:33 +0000 2017,890324233380868096,890324233380868096,"[{'indices': [48, 63], 'text': 'stelladotstyle'}, {'indices': [64, 73], 'text': 'rosegold'}, {'indices': [74, 86], 'text': 'targetstyle'}, {'indices': [87, 97], 'text': 'trunkclub'}]",4,False,2,False,1,Lindsay Z,lindsayzweifel,884519322,884519322,152,"stelladotstyle, rosegold, targetstyle, trunkclub",False,True
Wed Jul 26 22:05:30 +0000 2017,890332275770052610,890332275770052610,"[{'indices': [64, 81], 'text': 'ElevateYourStyle'}]",1,False,3,False,0,Andrew Marin,ndrewmarin,142389212,142389212,10,ElevateYourStyle,False,False
Wed Jul 26 22:48:59 +0000 2017,890343217505370112,890343217505370112,"[{'indices': [64, 74], 'text': 'stitchfix'}]",1,False,0,False,0,Mrs. Marshall,MrsCommand,27091501,27091501,73,stitchfix,True,False
Wed Jul 26 23:49:10 +0000 2017,890358365171220480,890358365171220480,"[{'indices': [6, 16], 'text': 'stitchfix'}]",1,False,0,False,0,PureRomanceMeghan,PRbyMeghan,312205212,312205212,2057,stitchfix,True,False
Thu Jul 27 00:15:17 +0000 2017,890364936672694272,890364936672694272,"[{'indices': [82, 92], 'text': 'Stitchfix'}]",1,False,0,False,1,Carly Anderson,lipglosscrayons,21932585,21932585,31742,Stitchfix,True,False
Thu Jul 27 00:17:11 +0000 2017,890365411744780289,890365411744780289,"[{'indices': [103, 113], 'text': 'Stitchfix'}]",1,False,0,False,1,Real Housemoms,RealHousemoms,635839282,635839282,2093,Stitchfix,True,False
Thu Jul 27 00:21:24 +0000 2017,890366473142648832,890366473142648832,"[{'indices': [27, 44], 'text': 'ElevateYourStyle'}]",1,False,7,False,4,Altitude Supply Co.,altitudesupply,1955661992,1955661992,338,ElevateYourStyle,False,False
Thu Jul 27 00:22:02 +0000 2017,890366635424399360,890366635424399360,"[{'indices': [47, 64], 'text': 'ElevateYourStyle'}]",1,False,0,False,4,Carsen Twarynski,CTwarynski,3415996152,3415996152,133,ElevateYourStyle,False,False
Thu Jul 27 01:15:44 +0000 2017,890380148691922952,890380148691922952,"[{'indices': [82, 92], 'text': 'StitchFix'}, {'indices': [93, 112], 'text': 'StitchfixAffiliate'}]",2,False,0,False,0,AMOD-DOMA studio,AMOD_DOMA,694863186646933504,694863186646933504,3637,"StitchFix, StitchfixAffiliate",True,False
Thu Jul 27 01:17:22 +0000 2017,890380557854572547,890380557854572547,"[{'indices': [4, 8], 'text': 'nyc'}, {'indices': [9, 24], 'text': 'wednesdayvibes'}, {'indices': [55, 63], 'text': 'humpday'}, {'indices': [64, 77], 'text': 'fixobsession'}, {'indices': [78, 88], 'text': 'stitchfix'}, {'indices': [89, 104], 'text': 'newyorknewyork'}]",6,False,1,False,0,Stephanie Huston,StrategicSteph,344213805,344213805,17022,"nyc, wednesdayvibes, humpday, fixobsession, stitchfix, newyorknewyork",True,False
Thu Jul 27 01:20:08 +0000 2017,890381255916662784,890381255916662784,"[{'indices': [83, 91], 'text': 'NewInDL'}]",1,False,0,False,0,DAILYLOOK,dailylook,340773172,340773172,91,NewInDL,False,False
Thu Jul 27 02:25:47 +0000 2017,890397775476793345,890397775476793345,"[{'indices': [75, 85], 'text': 'StitchFix'}, {'indices': [86, 105], 'text': 'StitchfixAffiliate'}]",2,False,0,False,0,AMOD-DOMA studio,AMOD_DOMA,694863186646933504,694863186646933504,3637,"StitchFix, StitchfixAffiliate",True,False
Thu Jul 27 02:34:53 +0000 2017,890400067160387584,890400067160387584,"[{'indices': [47, 64], 'text': 'ElevateYourStyle'}]",1,False,0,False,4,Lucas Evans,LucasEvans_ALT,727940080506019840,727940080506019840,140,ElevateYourStyle,False,False
Thu Jul 27 03:14:43 +0000 2017,890410092411076609,890410092411076609,"[{'indices': [41, 51], 'text': 'trunkclub'}, {'indices': [52, 55], 'text': 'dc'}, {'indices': [56, 69], 'text': 'karaokenight'}]",3,False,0,False,0,Franky J ?????,ItsFrankyJ,21962073,21962073,2211,"trunkclub, dc, karaokenight",False,False
Thu Jul 27 04:20:23 +0000 2017,890426617457106944,890426617457106944,"[{'indices': [9, 19], 'text': 'stitchfix'}]",1,False,3,False,0,Nicole Jackson,lilbearr__,388713867,388713867,250,stitchfix,True,False
Thu Jul 27 10:55:38 +0000 2017,890526085225381888,890526085225381888,"[{'indices': [20, 30], 'text': 'stitchfix'}, {'indices': [31, 42], 'text': 'newclothes'}]",2,False,0,False,0,Mitch L. Mitchell,stclairlamar,220858407,220858407,888,"stitchfix, newclothes",True,False
Thu Jul 27 13:13:52 +0000 2017,890560871755329536,890560871755329536,"[{'indices': [62, 70], 'text': 'fashion'}, {'indices': [71, 77], 'text': 'style'}, {'indices': [78, 87], 'text': 'giveaway'}, {'indices': [88, 98], 'text': 'stitchfix'}]",4,False,0,False,0,Jeanna Johnson,jeannajohnson46,335282902,335282902,1987,"fashion, style, giveaway, stitchfix",True,False
Thu Jul 27 14:13:58 +0000 2017,890575998449704960,890575998449704960,"[{'indices': [47, 64], 'text': 'ElevateYourStyle'}]",1,False,0,False,4,Matt Kellett,trainsmart23,157213414,157213414,1207,ElevateYourStyle,False,False
Thu Jul 27 14:21:37 +0000 2017,890577924176322561,890577924176322561,"[{'indices': [29, 39], 'text': 'StitchFix'}]",1,False,0,False,0,Revuist,TheRevuist,794300842077659136,794300842077659136,2887,StitchFix,True,False
Thu Jul 27 14:28:56 +0000 2017,890579764192448512,890579764192448512,"[{'indices': [10, 20], 'text': 'StitchFix'}, {'indices': [88, 96], 'text': 'Mystree'}, {'indices': [131, 136], 'text': 'ebay'}]",3,False,0,False,0,TheBusyBeeBoutique,busybee27502,738174428639428614,738174428639428614,1526,"StitchFix, Mystree, ebay",True,False
Thu Jul 27 17:11:17 +0000 2017,890620622258151425,890620622258151425,"[{'indices': [68, 83], 'text': 'stelladotstyle'}, {'indices': [84, 93], 'text': 'rosegold'}, {'indices': [94, 106], 'text': 'targetstyle'}, {'indices': [107, 117], 'text': 'trunkclub'}]",4,False,0,False,1,Trunk Club,TrunkClub,19734728,19734728,1348,"stelladotstyle, rosegold, targetstyle, trunkclub",False,True
Thu Jul 27 17:32:43 +0000 2017,890626013612326912,890626013612326912,"[{'indices': [9, 19], 'text': 'stitchfix'}, {'indices': [89, 98], 'text': 'CrossFit'}, {'indices': [107, 118], 'text': 'priorities'}]",3,False,0,False,0,Courtney Hicks,courtneymhicks,309989087,309989087,63,"stitchfix, CrossFit, priorities",True,False
Thu Jul 27 18:00:20 +0000 2017,890632962626265088,890632962626265088,"[{'indices': [14, 19], 'text': 'love'}, {'indices': [20, 30], 'text': 'instalove'}, {'indices': [31, 39], 'text': 'fashion'}, {'indices': [40, 50], 'text': 'stitchfix'}, {'indices': [51, 60], 'text': 'boutique'}, {'indices': [61, 71], 'text': 'conntempo'}, {'indices': [72, 84], 'text': 'fashionista'}, {'indices': [85, 89], 'text': 'lbd'}]",8,False,2,False,0,Conntempo Boutique,conntempo,4912813632,4912813632,31,"love, instalove, fashion, stitchfix, boutique, conntempo, fashionista, lbd",True,False
Thu Jul 27 18:20:09 +0000 2017,890637950698102784,890637950698102784,"[{'indices': [130, 140], 'text': 'stitchfix'}]",1,False,0,False,0,Zatché LaRay,zltrevi,128977125,128977125,628,stitchfix,True,False
Thu Jul 27 19:10:07 +0000 2017,890650526429270017,890650526429270017,[],0,False,0,False,0,JoAnn Crohn,awhimsiclelife,56539584,56539584,2298,,False,False
Thu Jul 27 19:24:57 +0000 2017,890654259758247936,890654259758247936,"[{'indices': [22, 32], 'text': 'StitchFix'}, {'indices': [39, 44], 'text': 'Sexy'}, {'indices': [50, 55], 'text': 'Goth'}, {'indices': [88, 99], 'text': 'HoneyPunch'}, {'indices': [134, 139], 'text': 'ebay'}]",5,False,0,False,1,TheBusyBeeBoutique,busybee27502,738174428639428614,738174428639428614,1526,"StitchFix, Sexy, Goth, HoneyPunch, ebay",True,False
Thu Jul 27 19:34:06 +0000 2017,890656560694689792,890656560694689792,[],0,False,0,False,0,DAILYLOOK,dailylook,340773172,340773172,91,,False,False
Thu Jul 27 20:22:05 +0000 2017,890668635106103296,890668635106103296,[],0,False,1,False,0,Carra D,CTCarra,130955192,130955192,1322,,False,False
Thu Jul 27 20:31:52 +0000 2017,890671098433462273,890671098433462273,"[{'indices': [60, 69], 'text': 'momstyle'}, {'indices': [70, 78], 'text': 'fashion'}, {'indices': [79, 89], 'text': 'stitchfix'}]",3,False,0,False,0,Lara Molettiere,LarasPlace,229114143,229114143,953,"momstyle, fashion, stitchfix",True,False
Thu Jul 27 20:50:06 +0000 2017,890675689115926528,890675689115926528,"[{'indices': [83, 93], 'text': 'StitchFix'}]",1,False,0,False,0,Danielle Zeigler,danielleadairz,177321814,177321814,1643,StitchFix,True,False
Thu Jul 27 20:58:52 +0000 2017,890677894263050240,890677894263050240,"[{'indices': [116, 126], 'text': 'stitchfix'}]",1,False,0,False,1,Bernadette Baker,4WlIdZNcNpb1fBW,880337683079471104,880337683079471104,62,stitchfix,True,False
Thu Jul 27 21:53:39 +0000 2017,890691680990629888,890691680990629888,"[{'indices': [19, 29], 'text': 'StitchFix'}]",1,False,0,False,0,Christine,Mommahunt47,601834862,601834862,1042,StitchFix,True,False
Thu Jul 27 22:13:23 +0000 2017,890696644320047105,890696644320047105,"[{'indices': [61, 71], 'text': 'stitchfix'}]",1,False,2,False,0,Lori Oberbroeckling,gluttonforchaos,871399263866978305,871399263866978305,265,stitchfix,True,False
Thu Jul 27 22:30:48 +0000 2017,890701030794637313,890701030794637313,"[{'indices': [17, 24], 'text': 'summer'}, {'indices': [93, 103], 'text': 'StitchFix'}]",2,False,0,False,1,Carly Anderson,lipglosscrayons,21932585,21932585,31742,"summer, StitchFix",True,False
Thu Jul 27 22:32:19 +0000 2017,890701409158561793,890701409158561793,"[{'indices': [38, 45], 'text': 'summer'}, {'indices': [114, 124], 'text': 'StitchFix'}]",2,False,0,False,1,Real Housemoms,RealHousemoms,635839282,635839282,2093,"summer, StitchFix",True,False
Thu Jul 27 22:45:10 +0000 2017,890704646305492992,890704646305492992,"[{'indices': [57, 65], 'text': 'momlife'}, {'indices': [66, 76], 'text': 'stitchfix'}, {'indices': [77, 86], 'text': 'momstyle'}]",3,False,0,False,1,Lara Molettiere,LarasPlace,229114143,229114143,953,"momlife, stitchfix, momstyle",True,False
Thu Jul 27 22:55:59 +0000 2017,890707368182300672,890707368182300672,"[{'indices': [47, 64], 'text': 'ElevateYourStyle'}]",1,False,0,False,4,Rick Springer,Flyerguy65,1022990234,1022990234,232,ElevateYourStyle,False,False
Thu Jul 27 23:13:13 +0000 2017,890711704048414720,890711704048414720,"[{'indices': [73, 81], 'text': 'momlife'}, {'indices': [82, 92], 'text': 'stitchfix'}, {'indices': [93, 102], 'text': 'momstyle'}]",3,False,0,False,1,Alexis Bennett,ModMommaMusings,3198423572,3198423572,334,"momlife, stitchfix, momstyle",True,False
Fri Jul 28 00:34:41 +0000 2017,890732204481028096,890732204481028096,"[{'indices': [25, 39], 'text': 'hellonewstyle'}, {'indices': [40, 55], 'text': 'stelladotstyle'}]",2,False,0,False,0,Jazmine Miller,flyconjaz,797849676670177280,797849676670177280,36,"hellonewstyle, stelladotstyle",False,True
Fri Jul 28 00:39:28 +0000 2017,890733407818231808,890733407818231808,"[{'indices': [65, 75], 'text': 'stelladot'}]",1,False,0,False,0,Grace Lanuza,itsmegracel,23210574,23210574,1736,stelladot,False,False
Fri Jul 28 00:46:34 +0000 2017,890735197305679874,890735197305679874,"[{'indices': [99, 114], 'text': 'stelladotstyle'}]",1,False,0,False,0,STELLA & DOT by SL,stelladotsl,705781098509418496,705781098509418496,4727,stelladotstyle,False,True
Fri Jul 28 00:51:05 +0000 2017,890736334746398721,890736334746398721,"[{'indices': [99, 114], 'text': 'stelladotstyle'}]",1,False,0,False,0,Witney Wedd & Events,WitneyWeddEvent,765628058753785856,765628058753785856,390,stelladotstyle,False,True
Fri Jul 28 01:25:23 +0000 2017,890744966733066241,890744966733066241,"[{'indices': [75, 85], 'text': 'StitchFix'}, {'indices': [86, 105], 'text': 'StitchfixAffiliate'}]",2,False,0,False,0,AMOD-DOMA studio,AMOD_DOMA,694863186646933504,694863186646933504,3637,"StitchFix, StitchfixAffiliate",True,False
